B (T)
Y = 0
Pid = 1
t = 0
                        X                     Z                Re B x                Im B x                Re B y                Im B y                Re B z                Im B z
 48            -5.0000000            47.0000000          5.378573e-08         -1.400052e-09         -3.450937e-10         -3.387369e-11         -2.630507e-08          6.914332e-10
 49            -5.0000000            48.0000000          5.362586e-08         -1.396435e-09         -3.504763e-10         -3.280805e-11         -3.273850e-08          8.612237e-10
 50            -5.0000000            49.0000000          5.344387e-08         -1.391793e-09         -3.356322e-10         -3.301664e-11         -3.909121e-08          1.027555e-09
 51            -5.0000000            50.0000000          5.322627e-08         -1.386444e-09         -3.390765e-10         -3.235764e-11         -4.536591e-08          1.192672e-09
 52            -5.0000000            51.0000000          5.297006e-08         -1.380032e-09         -3.513148e-10         -3.187722e-11         -5.149090e-08          1.353854e-09
 53            -5.0000000            52.0000000          5.267346e-08         -1.372543e-09         -3.512040e-10         -3.200927e-11         -5.749790e-08          1.512037e-09
 54            -5.0000000            53.0000000          5.236139e-08         -1.364753e-09         -3.139853e-10         -3.270009e-11         -6.336531e-08          1.666406e-09
 55            -5.0000000            54.0000000          5.201837e-08         -1.356177e-09         -3.706637e-10         -3.078044e-11         -6.910780e-08          1.817409e-09
 56            -5.0000000            55.0000000          5.163853e-08         -1.346631e-09         -3.357475e-10         -3.091110e-11         -7.460901e-08          1.962589e-09
 57            -5.0000000            56.0000000          5.123543e-08         -1.336543e-09         -3.291368e-10         -3.051222e-11         -7.995573e-08          2.103672e-09
 58            -5.0000000            57.0000000          5.079585e-08         -1.325664e-09         -3.225198e-10         -3.006289e-11         -8.511898e-08          2.240222e-09
 59            -5.0000000            58.0000000          5.033372e-08         -1.314049e-09         -3.173156e-10         -2.972506e-11         -9.011752e-08          2.372338e-09
 60            -5.0000000            59.0000000          4.987105e-08         -1.302460e-09         -3.182164e-10         -2.935985e-11         -9.486713e-08          2.498140e-09
 61            -5.0000000            60.0000000          4.937067e-08         -1.290024e-09         -3.042936e-10         -2.934195e-11         -9.939869e-08          2.618322e-09
 62            -5.0000000            61.0000000          4.883847e-08         -1.276823e-09         -3.032451e-10         -2.880469e-11         -1.037242e-07          2.733104e-09
 63            -5.0000000            62.0000000          4.828555e-08         -1.263075e-09         -3.014912e-10         -2.822961e-11         -1.078261e-07          2.841782e-09
 64            -5.0000000            63.0000000          4.771686e-08         -1.248758e-09         -2.996337e-10         -2.762041e-11         -1.117334e-07          2.945582e-09
 65            -5.0000000            64.0000000          4.713753e-08         -1.233961e-09         -3.023360e-10         -2.676938e-11         -1.153971e-07          3.042981e-09
 66            -5.0000000            65.0000000          4.653012e-08         -1.218579e-09         -3.032982e-10         -2.621798e-11         -1.187998e-07          3.134084e-09
 67            -5.0000000            66.0000000          4.591624e-08         -1.202944e-09         -3.003280e-10         -2.576795e-11         -1.219889e-07          3.219432e-09
 68            -5.0000000            67.0000000          4.528576e-08         -1.186932e-09         -2.934260e-10         -2.534916e-11         -1.249573e-07          3.298899e-09
 69            -5.0000000            68.0000000          4.463869e-08         -1.170543e-09         -2.825923e-10         -2.496159e-11         -1.277051e-07          3.372484e-09
 70            -5.0000000            69.0000000          4.397502e-08         -1.153776e-09         -2.678268e-10         -2.460526e-11         -1.302321e-07          3.440188e-09
 71            -5.0000000            70.0000000          4.331401e-08         -1.136719e-09         -2.763517e-10         -2.419963e-11         -1.325103e-07          3.501899e-09
 72            -5.0000000            71.0000000          4.264124e-08         -1.119626e-09         -2.725627e-10         -2.376305e-11         -1.345741e-07          3.557631e-09
 73            -5.0000000            72.0000000          4.195880e-08         -1.102310e-09         -2.722629e-10         -2.314137e-11         -1.364429e-07          3.608368e-09
 74            -5.0000000            73.0000000          4.127332e-08         -1.084876e-09         -2.631186e-10         -2.286050e-11         -1.380959e-07          3.653506e-09
 75            -5.0000000            74.0000000          4.057209e-08         -1.067180e-09         -2.707826e-10         -2.215280e-11         -1.395203e-07          3.692883e-09
 76            -5.0000000            75.0000000          3.988007e-08         -1.049723e-09         -2.457928e-10         -2.248600e-11         -1.407766e-07          3.727707e-09
 77            -5.0000000            76.0000000          3.917293e-08         -1.031753e-09         -2.545116e-10         -2.193693e-11         -1.418182e-07          3.756898e-09
 78            -5.0000000            77.0000000          3.846867e-08         -1.013690e-09         -2.545995e-10         -2.149408e-11         -1.426836e-07          3.781357e-09
 79            -5.0000000            78.0000000          3.776727e-08         -9.955332e-10         -2.460563e-10         -2.115746e-11         -1.433728e-07          3.801085e-09
 80            -5.0000000            79.0000000          3.707217e-08         -9.774560e-10         -2.335939e-10         -2.081879e-11         -1.438820e-07          3.816023e-09
 81            -5.0000000            80.0000000          3.637062e-08         -9.592338e-10         -2.272629e-10         -2.034857e-11         -1.442327e-07          3.826965e-09
 82            -5.0000000            81.0000000          3.567289e-08         -9.413084e-10         -2.250439e-10         -1.974919e-11         -1.444025e-07          3.833068e-09
 83           -15.0000000              .0000000              .0000000              .0000000              .0000000              .0000000          1.882476e-03         -8.404078e-06
 84           -15.0000000             1.0000000         -1.029622e-05         -6.464682e-08          6.252779e-09          1.559294e-11          1.881899e-03         -8.411548e-06
 85           -15.0000000             2.0000000         -2.056653e-05         -1.297732e-07         -6.950231e-09          3.582489e-10          1.879671e-03         -8.426314e-06
 86           -15.0000000             3.0000000         -3.101991e-05         -1.916177e-07         -5.694142e-09          4.209159e-10          1.875910e-03         -8.450450e-06
 87           -15.0000000             4.0000000         -4.166219e-05         -2.505815e-07          5.308400e-09          3.481656e-10          1.870695e-03         -8.485020e-06
 88           -15.0000000             5.0000000         -5.249335e-05         -3.066649e-07          2.605740e-08          1.399979e-10          1.864026e-03         -8.530025e-06
 89           -15.0000000             6.0000000         -6.358030e-05         -3.580375e-07          3.469609e-08          2.297793e-10          1.855616e-03         -8.582225e-06
 90           -15.0000000             7.0000000         -7.501281e-05         -4.033553e-07         -3.615084e-08          1.518346e-09          1.845638e-03         -8.643364e-06
 91           -15.0000000             8.0000000         -8.685186e-05         -4.415831e-07         -5.838950e-08          2.140874e-09          1.834021e-03         -8.713493e-06
 92           -15.0000000             9.0000000         -9.912144e-05         -4.715072e-07         -3.094430e-08          1.440951e-09          1.820642e-03         -8.789551e-06
 93           -15.0000000            10.0000000         -1.118293e-04         -4.930532e-07          5.679170e-09         -7.401359e-10          1.805324e-03         -8.871286e-06
 94           -15.0000000            11.0000000         -1.250993e-04         -5.020142e-07          2.021817e-07         -1.128776e-09          1.788142e-03         -8.953131e-06
 95           -15.0000000            12.0000000         -1.386410e-04         -5.028607e-07         -2.590513e-07          6.341902e-09          1.769463e-03         -9.050888e-06
 96           -15.0000000            13.0000000         -1.533315e-04         -4.810354e-07         -1.875413e-07          6.633013e-09          1.748020e-03         -9.138455e-06
 97           -15.0000000            14.0000000         -1.685212e-04         -4.454191e-07         -9.077660e-08          5.939737e-09          1.724377e-03         -9.222034e-06
 98           -15.0000000            15.0000000         -1.842101e-04         -3.960118e-07          3.124277e-08          4.262073e-09          1.698533e-03         -9.301624e-06
 99           -15.0000000            16.0000000         -2.005275e-04         -3.264534e-07          1.670062e-07         -1.538772e-09          1.670573e-03         -9.388488e-06
100           -15.0000000            17.0000000         -2.174973e-04         -2.413480e-07          1.310263e-07         -8.160231e-10          1.639846e-03         -9.457584e-06
101           -15.0000000            18.0000000         -2.351788e-04         -1.338239e-07          6.112505e-08         -1.676260e-09          1.606430e-03         -9.519693e-06
102           -15.0000000            19.0000000         -2.536007e-04         -2.190490e-09          2.752178e-07          1.240230e-09          1.569319e-03         -9.542400e-06
103           -15.0000000            20.0000000         -2.726449e-04          1.548337e-07          2.273825e-07         -7.388387e-10          1.530264e-03         -9.564936e-06
104           -15.0000000            21.0000000         -2.921724e-04          3.359686e-07          1.780184e-07         -1.308980e-09          1.487630e-03         -9.557377e-06
105           -15.0000000            22.0000000         -3.115394e-04          5.274474e-07         -3.035021e-07          1.253113e-08          1.442152e-03         -9.539127e-06
106           -15.0000000            23.0000000         -3.313741e-04          7.532327e-07         -4.607711e-08          9.595133e-09          1.391832e-03         -9.440068e-06
107           -15.0000000            24.0000000         -3.509849e-04          9.882852e-07          1.486942e-07          6.964153e-09          1.338887e-03         -9.311659e-06
108           -15.0000000            25.0000000         -3.702194e-04          1.243407e-06         -1.040351e-07          1.569255e-09          1.282428e-03         -9.163482e-06
109           -15.0000000            26.0000000         -3.896340e-04          1.513643e-06         -2.265991e-07          3.899982e-09          1.222655e-03         -8.962614e-06
110           -15.0000000            27.0000000         -4.082408e-04          1.792445e-06         -7.600638e-07          1.228609e-08          1.158490e-03         -8.701056e-06
111           -15.0000000            28.0000000         -4.260421e-04          2.078744e-06          4.626456e-07         -4.384212e-09          1.091075e-03         -8.375378e-06
112           -15.0000000            29.0000000         -4.422842e-04          2.363897e-06         -1.762043e-07          3.429502e-09          1.021290e-03         -8.026249e-06
113           -15.0000000            30.0000000         -4.564264e-04          2.637418e-06         -3.814593e-07          5.020198e-09          9.478603e-04         -7.613080e-06
114           -15.0000000            31.0000000         -4.679568e-04          2.888229e-06         -4.419501e-07          9.651874e-09          8.716739e-04         -7.158200e-06
115           -15.0000000            32.0000000         -4.770285e-04          3.125245e-06          1.286527e-07          4.022865e-09          7.934840e-04         -6.642948e-06
116           -15.0000000            33.0000000         -4.841835e-04          3.344192e-06          5.312279e-07         -4.744262e-10          7.150795e-04         -6.103391e-06
117           -15.0000000            34.0000000         -4.893847e-04          3.544764e-06         -8.094754e-07          8.231746e-09          6.365315e-04         -5.540110e-06
118           -15.0000000            35.0000000         -4.927498e-04          3.727796e-06         -9.023278e-07          9.646210e-09          5.576997e-04         -4.952175e-06
119           -15.0000000            36.0000000         -4.914988e-04          3.862390e-06          3.875146e-07         -9.304807e-09          4.775034e-04         -4.316315e-06
120           -15.0000000            37.0000000         -4.901901e-04          3.989840e-06         -2.874396e-07          1.817893e-09          4.008057e-04         -3.683339e-06
121           -15.0000000            38.0000000         -4.876945e-04          4.094681e-06         -1.678454e-08         -5.431526e-10          3.239014e-04         -3.033561e-06
122           -15.0000000            39.0000000         -4.842237e-04          4.180494e-06          4.049367e-08         -1.028503e-09          2.502158e-04         -2.370276e-06
123           -15.0000000            40.0000000         -4.817259e-04          4.243707e-06         -6.416794e-08         -2.508202e-09          1.774850e-04         -1.701471e-06
124           -15.0000000            41.0000000         -4.800611e-04          4.284642e-06         -2.990386e-08         -2.493992e-09          1.057823e-04         -1.026333e-06
125           -15.0000000            42.0000000         -4.787720e-04          4.303878e-06          2.425639e-08         -7.382770e-10          3.522924e-05         -3.442132e-07
126           -15.0000000            43.0000000          1.661993e-07         -4.366297e-09         -3.548422e-10         -3.073304e-11          9.102068e-12          5.466457e-13
127           -15.0000000            44.0000000          1.661384e-07         -4.364628e-09         -3.554566e-10         -3.144895e-11         -5.877863e-09          1.561687e-10
128           -15.0000000            45.0000000          1.659694e-07         -4.361228e-09         -3.636602e-10         -3.092488e-11         -1.173966e-08          3.098058e-10
129           -15.0000000            46.0000000          1.656606e-07         -4.353369e-09         -3.455516e-10         -3.190225e-11         -1.758418e-08          4.637557e-10
130           -15.0000000            47.0000000          1.652524e-07         -4.343006e-09         -3.396829e-10         -3.201408e-11         -2.332049e-08          6.158157e-10
131           -15.0000000            48.0000000          1.647543e-07         -4.329740e-09         -3.444237e-10         -3.142414e-11         -2.906518e-08          7.676553e-10
132           -15.0000000            49.0000000          1.640989e-07         -4.312863e-09         -3.561328e-10         -3.078114e-11         -3.475224e-08          9.176265e-10
133           -15.0000000            50.0000000          1.633464e-07         -4.293748e-09         -3.627199e-10         -3.024489e-11         -4.031632e-08          1.064707e-09
134           -15.0000000            51.0000000          1.624932e-07         -4.272128e-09         -3.388133e-10         -3.086523e-11         -4.575711e-08          1.208726e-09
135           -15.0000000            52.0000000          1.615523e-07         -4.247788e-09         -3.324597e-10         -3.000729e-11         -5.111683e-08          1.350354e-09
136           -15.0000000            53.0000000          1.604899e-07         -4.220551e-09         -3.348410e-10         -2.955703e-11         -5.632617e-08          1.488242e-09
137           -15.0000000            54.0000000          1.593124e-07         -4.190563e-09         -3.728150e-10         -2.878490e-11         -6.146428e-08          1.623943e-09
138           -15.0000000            55.0000000          1.580400e-07         -4.157690e-09         -3.211319e-10         -2.967029e-11         -6.640171e-08          1.754695e-09
139           -15.0000000            56.0000000          1.566918e-07         -4.122897e-09         -3.774460e-10         -2.777337e-11         -7.116401e-08          1.880868e-09
140           -15.0000000            57.0000000          1.552494e-07         -4.085740e-09         -3.847404e-10         -2.711491e-11         -7.576420e-08          2.002792e-09
141           -15.0000000            58.0000000          1.537168e-07         -4.046325e-09         -3.768656e-10         -2.681393e-11         -8.020076e-08          2.120426e-09
142           -15.0000000            59.0000000          1.520941e-07         -4.004653e-09         -3.538219e-10         -2.687041e-11         -8.447369e-08          2.233771e-09
143           -15.0000000            60.0000000          1.504274e-07         -3.961536e-09         -3.295002e-10         -2.709401e-11         -8.855645e-08          2.342464e-09
144           -15.0000000            61.0000000          1.487046e-07         -3.917580e-09         -3.043718e-10         -2.744424e-11         -9.245860e-08          2.446000e-09
145           -15.0000000            62.0000000          1.469303e-07         -3.872221e-09         -2.667049e-10         -2.814186e-11         -9.615975e-08          2.544393e-09
146           -15.0000000            63.0000000          1.450844e-07         -3.824816e-09         -3.320900e-10         -2.577896e-11         -9.969560e-08          2.639021e-09
147           -15.0000000            64.0000000          1.431503e-07         -3.774911e-09         -3.420836e-10         -2.488868e-11         -1.029620e-07          2.726191e-09
148           -15.0000000            65.0000000          1.411740e-07         -3.723914e-09         -3.492961e-10         -2.406372e-11         -1.060453e-07          2.808558e-09
149           -15.0000000            66.0000000          1.391556e-07         -3.671825e-09         -3.537275e-10         -2.330409e-11         -1.089455e-07          2.886122e-09
150           -15.0000000            67.0000000          1.370951e-07         -3.618645e-09         -3.553780e-10         -2.260978e-11         -1.116625e-07          2.958885e-09
151           -15.0000000            68.0000000          1.349924e-07         -3.564373e-09         -3.542474e-10         -2.198079e-11         -1.141963e-07          3.026845e-09
152           -15.0000000            69.0000000          1.328475e-07         -3.509009e-09         -3.503358e-10         -2.141713e-11         -1.165471e-07          3.090004e-09
153           -15.0000000            70.0000000          1.307356e-07         -3.454067e-09         -3.042944e-10         -2.272030e-11         -1.186427e-07          3.146907e-09
154           -15.0000000            71.0000000          1.285900e-07         -3.398777e-09         -2.878400e-10         -2.248376e-11         -1.205350e-07          3.197884e-09
155           -15.0000000            72.0000000          1.264227e-07         -3.342906e-09         -2.695037e-10         -2.227451e-11         -1.222093e-07          3.243072e-09
156           -15.0000000            73.0000000          1.242143e-07         -3.285675e-09         -1.276395e-10         -2.638556e-11         -1.238136e-07          3.287199e-09
157           -15.0000000            74.0000000          1.220011e-07         -3.228288e-09         -2.196517e-10         -2.334843e-11         -1.251613e-07          3.324071e-09
158           -15.0000000            75.0000000          1.197852e-07         -3.170815e-09         -2.834081e-10         -2.105235e-11         -1.263577e-07          3.356940e-09
159           -15.0000000            76.0000000          1.175667e-07         -3.113256e-09         -3.189090e-10         -1.949732e-11         -1.274028e-07          3.385806e-09
160           -15.0000000            77.0000000          1.153456e-07         -3.055611e-09         -3.261541e-10         -1.868335e-11         -1.282966e-07          3.410670e-09
161           -15.0000000            78.0000000          1.131218e-07         -2.997880e-09         -3.051436e-10         -1.861043e-11         -1.290391e-07          3.431531e-09
162           -15.0000000            79.0000000          1.109362e-07         -2.941055e-09         -2.968497e-10         -1.838951e-11         -1.295782e-07          3.447226e-09
163           -15.0000000            80.0000000          1.087442e-07         -2.884184e-09         -2.643118e-10         -1.866213e-11         -1.299492e-07          3.458447e-09
164           -15.0000000            81.0000000          1.065561e-07         -2.827502e-09         -2.191914e-10         -1.910858e-11         -1.301439e-07          3.464966e-09
165           -25.0000000              .0000000              .0000000              .0000000              .0000000              .0000000          1.996589e-03         -7.243069e-06
166           -25.0000000             1.0000000         -1.134678e-05         -1.718987e-07          7.243727e-09         -1.033897e-08          1.996308e-03         -7.237220e-06
167           -25.0000000             2.0000000         -2.278773e-05         -3.544490e-07         -1.909366e-08         -1.163124e-08          1.995245e-03         -7.242926e-06
168           -25.0000000             3.0000000         -3.455325e-05         -5.351528e-07          2.629399e-08         -1.469955e-08          1.993846e-03         -7.269683e-06
169           -25.0000000             4.0000000         -4.646927e-05         -7.255567e-07          4.356077e-08         -3.545799e-08          1.990984e-03         -7.313335e-06
170           -25.0000000             5.0000000         -5.877027e-05         -9.355090e-07         -2.151057e-07         -1.963233e-08          1.987647e-03         -7.380447e-06
171           -25.0000000             6.0000000         -7.151910e-05         -1.140180e-06         -2.755876e-08         -4.589196e-09          1.983555e-03         -7.487416e-06
172           -25.0000000             7.0000000         -8.479540e-05         -1.330440e-06         -2.382483e-08         -4.582830e-09          1.978689e-03         -7.617730e-06
173           -25.0000000             8.0000000         -9.884689e-05         -1.506453e-06         -4.305946e-08         -5.406243e-09          1.972918e-03         -7.772397e-06
174           -25.0000000             9.0000000         -1.137737e-04         -1.670004e-06         -1.281903e-07         -2.753397e-08          1.966423e-03         -7.923040e-06
175           -25.0000000            10.0000000         -1.292567e-04         -1.836138e-06          1.343084e-07         -2.758398e-08          1.958834e-03         -8.147031e-06
176           -25.0000000            11.0000000         -1.461243e-04         -1.997436e-06         -3.621011e-08         -2.055738e-08          1.950162e-03         -8.340142e-06
177           -25.0000000            12.0000000         -1.640466e-04         -2.147546e-06         -3.901374e-08         -2.794873e-08          1.940625e-03         -8.582257e-06
178           -25.0000000            13.0000000         -1.834323e-04         -2.276642e-06         -2.378753e-07         -1.872101e-08          1.929940e-03         -8.866988e-06
179           -25.0000000            14.0000000         -2.042098e-04         -2.416070e-06         -5.057610e-08         -5.838167e-08          1.917738e-03         -9.087960e-06
180           -25.0000000            15.0000000         -2.265236e-04         -2.507760e-06          1.179146e-07         -2.744599e-08          1.904515e-03         -9.509406e-06
181           -25.0000000            16.0000000         -2.511182e-04         -2.559315e-06         -6.946926e-08         -1.595437e-08          1.889071e-03         -9.837091e-06
182           -25.0000000            17.0000000         -2.774944e-04         -2.591309e-06         -1.401119e-07         -9.864302e-09          1.872024e-03         -1.022066e-05
183           -25.0000000            18.0000000         -3.062890e-04         -2.587144e-06         -5.238121e-08         -2.247207e-08          1.853319e-03         -1.065448e-05
184           -25.0000000            19.0000000         -3.376943e-04         -2.542393e-06         -1.206397e-07          6.359193e-09          1.832100e-03         -1.112268e-05
185           -25.0000000            20.0000000         -3.722939e-04         -2.424407e-06          4.519616e-08         -4.875285e-08          1.808343e-03         -1.154922e-05
186           -25.0000000            21.0000000         -4.097155e-04         -2.223117e-06         -1.203964e-07         -1.878043e-08          1.781521e-03         -1.207093e-05
187           -25.0000000            22.0000000         -4.506437e-04         -1.914561e-06         -3.820126e-07         -4.042578e-08          1.751546e-03         -1.252655e-05
188           -25.0000000            23.0000000         -4.953336e-04         -1.489455e-06          1.552526e-07         -1.968939e-08          1.716672e-03         -1.304925e-05
189           -25.0000000            24.0000000         -5.439266e-04         -9.467278e-07         -1.519786e-07         -2.651690e-08          1.676622e-03         -1.356391e-05
190           -25.0000000            25.0000000         -5.972631e-04         -2.519813e-07          1.370232e-07         -2.517537e-08          1.631665e-03         -1.401743e-05
191           -25.0000000            26.0000000         -6.546131e-04          5.899241e-07          3.271657e-09         -1.659223e-08          1.578594e-03         -1.435116e-05
192           -25.0000000            27.0000000         -7.163447e-04          1.611127e-06          4.130539e-07          1.889089e-08          1.517680e-03         -1.460130e-05
193           -25.0000000            28.0000000         -7.833417e-04          2.799544e-06          1.046015e-08          1.091092e-07          1.445108e-03         -1.445754e-05
194           -25.0000000            29.0000000         -8.517515e-04          4.236794e-06          4.748394e-07         -3.277555e-08          1.363048e-03         -1.430775e-05
195           -25.0000000            30.0000000         -9.256598e-04          5.699052e-06          4.327738e-08         -2.775406e-09          1.258648e-03         -1.352836e-05
196           -25.0000000            31.0000000         -9.954787e-04          6.943428e-06          5.210043e-07         -5.222828e-08          1.140024e-03         -1.231433e-05
